feature, execution_mode, start_time, cpu_id, cpu_cycles, instructions, cache_ref, cache_miss, ref_cpu_cycles_, block_read, block_write, memory_b, elapsed_us
tpch_q11_p6,1,1.5932E+15,26,58345,131212,532,76,18,0,0,0,18
tpch_q5_p1,1,1.5932E+15,26,54393,99699,833,132,17,0,0,8208,23
tpch_q5_p2,1,1.5932E+15,26,51940,116995,424,64,16,0,0,14400,21
tpch_q5_p3,1,1.5932E+15,26,3719627,10215303,14381,4779,1199,0,0,286720,1235
tpch_q5_p4,1,1.5932E+15,26,56718850,143738132,275339,52722,18296,0,0,2699264,18668
tpch_q5_p5,1,1.5932E+15,26,351002,926283,2881,109,113,0,0,65536,126
tpch_q5_p6,1,1.5932E+15,26,193001050,550729232,812366,264604,62294,0,0,14336,62414
tpch_q5_p7,1,1.5932E+15,26,18227,12651,242,60,5,0,0,10304,6
tpch_q5_p8,1,1.5932E+15,26,2848,868,30,13,0,0,0,0,0
tpch_scan_orders_p1,1,1.5932E+15,26,19567822,69386806,31449,16162,6329,0,0,0,6371
tpch_q7_p1,1,1.5932E+15,26,100275,172444,1142,268,32,0,0,24608,39
tpch_q7_p2,1,1.5932E+15,26,3464573,9657924,9033,2959,1117,0,0,139264,1128
tpch_q7_p3,1,1.5932E+15,26,34933311,95237355,134865,6591,11268,0,0,1417216,11434
tpch_q7_p4,1,1.5932E+15,26,352526,924222,2863,326,113,0,0,65536,125
tpch_q7_p5,1,1.5932E+15,26,206647840,660143201,505774,225852,66711,0,0,24576,66852
tpch_q7_p6,1,1.5932E+15,26,15023,12644,280,79,4,0,0,20512,4
tpch_q7_p7,1,1.5932E+15,26,2672,842,30,14,0,0,0,0,1
tpch_q1_p1,1,1.5932E+15,26,366047084,1164631622,1408367,688306,118168,0,0,47104,118407
tpch_q1_p2,1,1.5932E+15,26,19546,11522,284,168,6,0,0,45088,6
tpch_q1_p3,1,1.5932E+15,26,4226,954,50,36,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,160761803,519668586,390289,268294,51875,0,0,0,51945
tpch_scan_lineitem_p1,1,1.5932E+15,26,343500290,1162530111,1929007,795604,110896,0,0,0,111128
tpch_q4_p1,1,1.5932E+15,26,37264733,123670756,101327,85476,12020,0,0,386560,12091
tpch_q4_p2,1,1.5932E+15,26,170046150,480517348,383833,175579,54871,0,0,12288,54942
tpch_q4_p3,1,1.5932E+15,26,24898,12811,225,63,7,0,0,10304,8
tpch_q4_p4,1,1.5932E+15,26,2655,834,27,10,0,0,0,0,1
tpch_q11_p1,1,1.5932E+15,26,70121,113212,833,276,22,0,0,8208,28
tpch_q11_p2,1,1.5932E+15,26,302118,732372,1254,478,97,0,0,9216,108
tpch_q11_p3,1,1.5932E+15,26,19712883,60101880,34165,31280,6358,0,0,0,6361
tpch_q11_p4,1,1.5932E+15,26,23320021,71157535,53746,7825,7540,0,0,245760,7630
tpch_q11_p5,1,1.5932E+15,26,1703128,2108621,11804,2986,549,0,0,114688,549
tpch_q11_p6,1,1.5932E+15,26,57586,131212,521,36,18,0,0,0,18
tpch_q5_p1,1,1.5932E+15,26,55726,99983,888,147,17,0,0,8208,26
tpch_q5_p2,1,1.5932E+15,26,51768,116836,426,64,16,0,0,14400,21
tpch_q5_p3,1,1.5932E+15,26,3720402,10214908,14632,4767,1200,0,0,286720,1239
tpch_q5_p4,1,1.5932E+15,26,56563472,143738291,274003,51329,18263,0,0,2699264,18629
tpch_q5_p5,1,1.5932E+15,26,350363,926283,2917,132,112,0,0,65536,126
tpch_q5_p6,1,1.5932E+15,26,193094640,550729233,826276,266418,62342,0,0,14336,62486
tpch_q5_p7,1,1.5932E+15,26,19567,12651,259,62,6,0,0,10304,6
tpch_q5_p8,1,1.5932E+15,26,2539,868,25,11,0,0,0,0,1
tpch_scan_orders_p1,1,1.5932E+15,26,19531199,69386763,31544,16618,6300,0,0,0,6311
tpch_q7_p1,1,1.5932E+15,26,97685,172444,1152,285,31,0,0,24608,38
tpch_q7_p2,1,1.5932E+15,26,3465546,9658220,9129,3021,1117,0,0,139264,1128
tpch_q7_p3,1,1.5932E+15,26,34942280,95237247,131165,6713,11271,0,0,1417216,11404
tpch_q7_p4,1,1.5932E+15,26,348969,924063,2830,331,112,0,0,65536,124
tpch_q7_p5,1,1.5932E+15,26,206672933,660143201,505261,228102,66725,0,0,24576,66863
tpch_q7_p6,1,1.5932E+15,26,16512,12644,278,89,5,0,0,20512,5
tpch_q7_p7,1,1.5932E+15,26,2615,842,29,13,0,0,0,0,1
tpch_q1_p1,1,1.5932E+15,26,365942189,1164631621,1415288,688381,118191,0,0,47104,118537
tpch_q1_p2,1,1.5932E+15,26,21866,11522,272,165,6,0,0,45088,7
tpch_q1_p3,1,1.5932E+15,26,3733,954,44,36,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,160926515,519668681,390674,274929,52311,0,0,0,52775
tpch_scan_lineitem_p1,1,1.5932E+15,26,343291221,1162530110,1929673,796998,110829,0,0,0,111050
tpch_q4_p1,1,1.5932E+15,26,37302074,123670584,100574,85428,12069,0,0,386560,12201
tpch_q4_p2,1,1.5932E+15,26,170176737,480517348,389925,176435,55029,0,0,12288,55298
tpch_q4_p3,1,1.5932E+15,26,23532,12811,221,63,7,0,0,10304,7
tpch_q4_p4,1,1.5932E+15,26,2684,834,23,12,0,0,0,0,0
tpch_q11_p1,1,1.5932E+15,26,68526,113371,832,280,22,0,0,8208,28
tpch_q11_p2,1,1.5932E+15,26,299387,732371,1186,501,96,0,0,9216,101
tpch_q11_p3,1,1.5932E+15,26,19683834,60101881,34136,31314,6349,0,0,0,6372
tpch_q11_p4,1,1.5932E+15,26,23332562,71157535,53746,7792,7526,0,0,245760,7587
tpch_q11_p5,1,1.5932E+15,26,1678972,2069984,11678,2852,541,0,0,114688,541
tpch_q11_p6,1,1.5932E+15,26,57241,131212,487,53,18,0,0,0,18
tpch_q5_p1,1,1.5932E+15,26,55041,99824,855,147,17,0,0,8208,25
tpch_q5_p2,1,1.5932E+15,26,51898,116836,446,66,16,0,0,14400,20
tpch_q5_p3,1,1.5932E+15,26,3703216,10215066,14402,4796,1194,0,0,286720,1233
tpch_q5_p4,1,1.5932E+15,26,56244515,143738328,275263,52764,18143,0,0,2699264,18480
tpch_q5_p5,1,1.5932E+15,26,349133,926124,2834,92,112,0,0,65536,125
tpch_q5_p6,1,1.5932E+15,26,192868236,550729233,805603,266563,62290,0,0,14336,62464
tpch_q5_p7,1,1.5932E+15,26,15627,12651,237,60,4,0,0,10304,5
tpch_q5_p8,1,1.5932E+15,26,2590,868,25,15,0,0,0,0,1
tpch_scan_orders_p1,1,1.5932E+15,26,19554055,69386762,31485,16443,6307,0,0,0,6313
tpch_q7_p1,1,1.5932E+15,26,100095,172285,1157,280,32,0,0,24608,38
tpch_q7_p2,1,1.5932E+15,26,3466893,9657859,9164,3085,1118,0,0,139264,1129
tpch_q7_p3,1,1.5932E+15,26,34930892,95237643,135224,6635,11284,0,0,1417216,11449
tpch_q7_p4,1,1.5932E+15,26,353218,924222,2788,318,113,0,0,65536,125
tpch_q7_p5,1,1.5932E+15,26,206563693,660143200,503491,230104,66704,0,0,24576,66872
tpch_q7_p6,1,1.5932E+15,26,15936,12644,262,68,5,0,0,20512,4
tpch_q7_p7,1,1.5932E+15,26,2557,842,29,13,0,0,0,0,1
tpch_q1_p1,1,1.5932E+15,26,365852197,1164631397,1411460,688097,118071,0,0,47104,118247
tpch_q1_p2,1,1.5932E+15,26,21712,11522,272,167,6,0,0,45088,7
tpch_q1_p3,1,1.5932E+15,26,5311,954,49,40,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,160784259,519668680,390406,269962,51911,0,0,0,52032
tpch_scan_lineitem_p1,1,1.5932E+15,26,343414940,1162530111,1928083,796367,110911,0,0,0,111226
tpch_q4_p1,1,1.5932E+15,26,37295528,123670519,101513,85468,12030,0,0,386560,12103
tpch_q4_p2,1,1.5932E+15,26,169958232,480517349,383451,176248,54897,0,0,12288,55057
tpch_q4_p3,1,1.5932E+15,26,24610,12811,245,69,7,0,0,10304,8
tpch_q4_p4,1,1.5932E+15,26,3595,834,22,8,1,0,0,0,1
tpch_q11_p1,1,1.5932E+15,26,69797,113371,875,297,22,0,0,8208,28
tpch_q11_p2,1,1.5932E+15,26,299793,732530,1251,490,96,0,0,9216,103
tpch_q11_p3,1,1.5932E+15,26,19713370,60101968,34379,31304,6376,0,0,0,6418
tpch_q11_p4,1,1.5932E+15,26,23308066,71157537,54381,7827,7518,0,0,245760,7578
tpch_q11_p5,1,1.5932E+15,26,1724435,2134034,11640,2892,556,0,0,114688,556
tpch_q11_p6,1,1.5932E+15,26,56896,131212,567,103,18,0,0,0,18
tpch_q5_p1,1,1.5932E+15,26,54906,99858,877,137,17,0,0,8208,22
tpch_q5_p2,1,1.5932E+15,26,51508,116995,407,70,16,0,0,14400,20
tpch_q5_p3,1,1.5932E+15,26,3714328,10215290,14323,4794,1198,0,0,286720,1230
tpch_q5_p4,1,1.5932E+15,26,56370556,143738133,273375,52513,18184,0,0,2699264,18527
tpch_q5_p5,1,1.5932E+15,26,347891,926124,2909,98,112,0,0,65536,132
tpch_q5_p6,1,1.5932E+15,26,192423394,550729232,815860,267086,62108,0,0,14336,62221
tpch_q5_p7,1,1.5932E+15,26,14836,12651,260,92,4,0,0,10304,4
tpch_q5_p8,1,1.5932E+15,26,2625,868,28,15,0,0,0,0,1
tpch_scan_orders_p1,1,1.5932E+15,26,19554913,69386763,31487,16764,6307,0,0,0,6317
tpch_q7_p1,1,1.5932E+15,26,99598,172285,1202,277,32,0,0,24608,38
tpch_q7_p2,1,1.5932E+15,26,3468529,9657924,9073,2954,1118,0,0,139264,1129
tpch_q7_p3,1,1.5932E+15,26,34926115,95237355,133842,6698,11266,0,0,1417216,11399
tpch_q7_p4,1,1.5932E+15,26,348626,924222,2841,323,112,0,0,65536,123
tpch_q7_p5,1,1.5932E+15,26,206787899,660143201,506991,229261,66768,0,0,24576,66942
tpch_q7_p6,1,1.5932E+15,26,16612,12644,280,101,5,0,0,20512,5
tpch_q7_p7,1,1.5932E+15,26,2582,842,24,11,0,0,0,0,0
tpch_q1_p1,1,1.5932E+15,26,366130643,1164631535,1410827,688696,118264,0,0,47104,118625
tpch_q1_p2,1,1.5932E+15,26,21626,11608,279,171,6,0,0,45088,7
tpch_q1_p3,1,1.5932E+15,26,4953,954,44,39,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,160577369,519668680,390783,273963,52090,0,0,0,52239
tpch_scan_lineitem_p1,1,1.5932E+15,26,343248416,1162530111,1927890,795741,110797,0,0,0,110999
tpch_q4_p1,1,1.5932E+15,26,37229419,123670743,100912,85447,12009,0,0,386560,12073
tpch_q4_p2,1,1.5932E+15,26,170057714,480517349,385263,176174,54894,0,0,12288,55012
tpch_q4_p3,1,1.5932E+15,26,23903,12811,231,62,7,0,0,10304,7
tpch_q4_p4,1,1.5932E+15,26,3360,834,21,2,0,0,0,0,1
tpch_q11_p1,1,1.5932E+15,26,67496,113212,882,289,21,0,0,8208,27
tpch_q11_p2,1,1.5932E+15,26,296609,732371,1246,500,95,0,0,9216,100
tpch_q11_p3,1,1.5932E+15,26,19687199,60101880,34189,31300,6350,0,0,0,6357
tpch_q11_p4,1,1.5932E+15,26,23290199,71157578,53712,7810,7512,0,0,245760,7572
tpch_q11_p5,1,1.5932E+15,26,1690511,2074310,11670,2915,545,0,0,114688,545
tpch_q11_p6,1,1.5932E+15,26,63702,131212,502,74,20,0,0,0,21
tpch_q5_p1,1,1.5932E+15,26,54287,99858,850,135,17,0,0,8208,23
tpch_q5_p2,1,1.5932E+15,26,51937,116836,418,71,16,0,0,14400,21
tpch_q5_p3,1,1.5932E+15,26,3712400,10215132,14541,4750,1197,0,0,286720,1236
tpch_q5_p4,1,1.5932E+15,26,56289025,143738132,277481,51980,18174,0,0,2699264,18574
tpch_q5_p5,1,1.5932E+15,26,347559,926283,2898,126,112,0,0,65536,126
tpch_q5_p6,1,1.5932E+15,26,193084714,550729233,809762,263834,62321,0,0,14336,62437
tpch_q5_p7,1,1.5932E+15,26,17464,12651,243,59,5,0,0,10304,5
tpch_q5_p8,1,1.5932E+15,26,2192,868,34,13,0,0,0,0,1
tpch_scan_orders_p1,1,1.5932E+15,26,19535371,69386849,31428,15540,6301,0,0,0,6311
tpch_q7_p1,1,1.5932E+15,26,99601,172444,1189,285,32,0,0,24608,38
tpch_q7_p2,1,1.5932E+15,26,3473847,9658083,8970,2834,1120,0,0,139264,1131
tpch_q7_p3,1,1.5932E+15,26,34968864,95237355,135787,6337,11280,0,0,1417216,11412
tpch_q7_p4,1,1.5932E+15,26,348076,924063,2859,302,112,0,0,65536,124
tpch_q7_p5,1,1.5932E+15,26,206771831,660143201,505865,228311,66755,0,0,24576,66895
tpch_q7_p6,1,1.5932E+15,26,16834,12644,265,77,5,0,0,20512,5
tpch_q7_p7,1,1.5932E+15,26,2521,842,26,15,0,0,0,0,0
tpch_q1_p1,1,1.5932E+15,26,366275754,1164631534,1417561,687947,118245,0,0,47104,118479
tpch_q1_p2,1,1.5932E+15,26,21195,11608,276,161,6,0,0,45088,7
tpch_q1_p3,1,1.5932E+15,26,4634,954,45,39,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,160869359,519668680,390339,271870,51910,0,0,0,51983
tpch_scan_lineitem_p1,1,1.5932E+15,26,343496563,1162530110,1927256,792348,110860,0,0,0,111032
tpch_q4_p1,1,1.5932E+15,26,37252439,123669894,101332,85446,12211,0,0,386560,12327
tpch_q4_p2,1,1.5932E+15,26,170029938,480517168,389495,176411,54954,0,0,12288,55211
tpch_q4_p3,1,1.5932E+15,26,21605,12811,245,72,6,0,0,10304,6
tpch_q4_p4,1,1.5932E+15,26,2195,834,22,7,0,0,0,0,0
tpch_q11_p1,1,1.5932E+15,26,69194,113126,872,287,22,0,0,8208,28
tpch_q11_p2,1,1.5932E+15,26,300729,732754,1181,468,96,0,0,9216,101
tpch_q11_p3,1,1.5932E+15,26,19759607,60101744,34345,31293,6413,0,0,0,6485
tpch_q11_p4,1,1.5932E+15,26,23304168,71157440,54384,7817,7517,0,0,245760,7577
tpch_q11_p5,1,1.5932E+15,26,1699701,2110922,11805,2912,548,0,0,114688,548
tpch_q11_p6,1,1.5932E+15,26,58510,131212,559,82,18,0,0,0,19
tpch_q5_p1,1,1.5932E+15,26,54089,99976,854,131,17,0,0,8208,23
tpch_q5_p2,1,1.5932E+15,26,51231,117001,409,75,16,0,0,14400,20
tpch_q5_p3,1,1.5932E+15,26,3722954,10215131,14359,4805,1200,0,0,286720,1232
tpch_q5_p4,1,1.5932E+15,26,56451861,143738058,278577,52417,18210,0,0,2699264,18553
tpch_q5_p5,1,1.5932E+15,26,349342,926124,2861,95,112,0,0,65536,126
tpch_q5_p6,1,1.5932E+15,26,193207538,550729319,821538,266505,62390,0,0,14336,62563
tpch_q5_p7,1,1.5932E+15,26,17399,12565,229,56,5,0,0,10304,5
tpch_q5_p8,1,1.5932E+15,26,2452,868,18,8,0,0,0,0,0
tpch_scan_orders_p1,1,1.5932E+15,26,19551292,69386763,31534,16624,6539,0,0,0,6564
tpch_q7_p1,1,1.5932E+15,26,98380,172285,1179,279,31,0,0,24608,38
tpch_q7_p2,1,1.5932E+15,26,3467498,9658083,9098,3040,1118,0,0,139264,1131
tpch_q7_p3,1,1.5932E+15,26,34997178,95237643,134649,6674,11306,0,0,1417216,11477
tpch_q7_p4,1,1.5932E+15,26,352273,924063,2764,306,113,0,0,65536,125
tpch_q7_p5,1,1.5932E+15,26,206805422,660143201,504518,230561,66855,0,0,24576,67220
tpch_q7_p6,1,1.5932E+15,26,16155,12644,273,54,5,0,0,20512,5
tpch_q7_p7,1,1.5932E+15,26,2736,842,24,12,0,0,0,0,1
tpch_q1_p1,1,1.5932E+15,26,366292562,1164631397,1409828,688522,118214,0,0,47104,118391
tpch_q1_p2,1,1.5932E+15,26,20893,11522,274,171,6,0,0,45088,6
tpch_q1_p3,1,1.5932E+15,26,4485,954,43,38,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,160934026,519668680,389951,272556,51961,0,0,0,52088
tpch_scan_lineitem_p1,1,1.5932E+15,26,342919275,1162530111,1928066,796917,110944,0,0,0,111245
tpch_q4_p1,1,1.5932E+15,26,37297122,123670360,101298,85541,12031,0,0,386560,12099
tpch_q4_p2,1,1.5932E+15,26,169879532,480517349,383446,176456,54921,0,0,12288,55210
tpch_q4_p3,1,1.5932E+15,26,28916,12811,229,76,9,0,0,10304,9
tpch_q4_p4,1,1.5932E+15,26,2188,834,18,6,0,0,0,0,0
tpch_q11_p1,1,1.5932E+15,26,71478,113628,884,311,22,0,0,8208,32
tpch_q11_p2,1,1.5932E+15,26,296978,732530,1296,518,95,0,0,9216,100
tpch_q11_p3,1,1.5932E+15,26,19748488,60101744,34315,31282,6370,0,0,0,6382
tpch_q11_p4,1,1.5932E+15,26,23321678,71157494,54446,7806,7577,0,0,245760,7730
tpch_q11_p5,1,1.5932E+15,26,1727724,2219080,11709,2875,557,0,0,114688,557
tpch_q11_p6,1,1.5932E+15,26,58367,131212,516,76,18,0,0,0,18
tpch_q5_p1,1,1.5932E+15,26,55029,99699,880,125,17,0,0,8208,23
tpch_q5_p2,1,1.5932E+15,26,52680,116995,481,83,16,0,0,14400,21
tpch_q5_p3,1,1.5932E+15,26,3728503,10215191,14526,4776,1214,0,0,286720,1275
tpch_q5_p4,1,1.5932E+15,26,56298091,143738170,277670,52379,18177,0,0,2699264,18583
tpch_q5_p5,1,1.5932E+15,26,347744,926283,2884,91,112,0,0,65536,125
tpch_q5_p6,1,1.5932E+15,26,193094334,550729233,812224,267634,62355,0,0,14336,62526
tpch_q5_p7,1,1.5932E+15,26,16140,12651,237,57,5,0,0,10304,5
tpch_q5_p8,1,1.5932E+15,26,3245,868,34,13,0,0,0,0,1
tpch_scan_orders_p1,1,1.5932E+15,26,19524552,69386805,31485,16347,6298,0,0,0,6306
tpch_q7_p1,1,1.5932E+15,26,98290,172444,1154,273,31,0,0,24608,37
tpch_q7_p2,1,1.5932E+15,26,3477868,9657925,9178,3035,1121,0,0,139264,1138
tpch_q7_p3,1,1.5932E+15,26,34965173,95237484,137106,6655,11279,0,0,1417216,11442
tpch_q7_p4,1,1.5932E+15,26,352139,924222,2824,324,113,0,0,65536,125
tpch_q7_p5,1,1.5932E+15,26,206740003,660143200,503404,224979,66708,0,0,24576,66788
tpch_q7_p6,1,1.5932E+15,26,16428,12644,273,64,5,0,0,20512,5
tpch_q7_p7,1,1.5932E+15,26,2550,842,22,12,0,0,0,0,0
tpch_q1_p1,1,1.5932E+15,26,366172427,1164631623,1412225,687514,118450,0,0,47104,118757
tpch_q1_p2,1,1.5932E+15,26,20620,11522,278,171,6,0,0,45088,6
tpch_q1_p3,1,1.5932E+15,26,3815,954,46,38,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,161268469,519668680,389882,274127,52058,0,0,0,52154
tpch_scan_lineitem_p1,1,1.5932E+15,26,343621914,1162530111,1928776,794775,110948,0,0,0,111209
tpch_q4_p1,1,1.5932E+15,26,37335924,123670519,101141,85432,12088,0,0,386560,12233
tpch_q4_p2,1,1.5932E+15,26,169842350,480517349,384232,176014,54823,0,0,12288,54924
tpch_q4_p3,1,1.5932E+15,26,22819,12811,253,67,7,0,0,10304,8
tpch_q4_p4,1,1.5932E+15,26,2169,834,20,7,0,0,0,0,1
tpch_q11_p1,1,1.5932E+15,26,69599,113469,905,285,22,0,0,8208,28
tpch_q11_p2,1,1.5932E+15,26,300479,732371,1226,485,96,0,0,9216,102
tpch_q11_p3,1,1.5932E+15,26,19735875,60101744,34195,31290,6366,0,0,0,6376
tpch_q11_p4,1,1.5932E+15,26,23304947,71157536,53719,7812,7517,0,0,245760,7582
tpch_q11_p5,1,1.5932E+15,26,1702612,2154233,11793,2968,549,0,0,114688,549
tpch_q11_p6,1,1.5932E+15,26,57394,131212,547,79,18,0,0,0,18
tpch_q5_p1,1,1.5932E+15,26,54259,99858,853,125,17,0,0,8208,22
tpch_q5_p2,1,1.5932E+15,26,52929,116836,443,70,17,0,0,14400,21
tpch_q5_p3,1,1.5932E+15,26,3706081,10215131,14334,4778,1195,0,0,286720,1227
tpch_q5_p4,1,1.5932E+15,26,56253036,143738292,279072,52256,18146,0,0,2699264,18484
tpch_q5_p5,1,1.5932E+15,26,350079,926283,2859,94,112,0,0,65536,126
tpch_q5_p6,1,1.5932E+15,26,193155917,550729232,825542,262631,62343,0,0,14336,62457
tpch_q5_p7,1,1.5932E+15,26,13528,12651,257,45,4,0,0,10304,4
tpch_q5_p8,1,1.5932E+15,26,2430,868,22,10,0,0,0,0,0
tpch_scan_orders_p1,1,1.5932E+15,26,19554322,69386762,31471,15635,6307,0,0,0,6315
tpch_q7_p1,1,1.5932E+15,26,98929,172444,1183,269,31,0,0,24608,38
tpch_q7_p2,1,1.5932E+15,26,3466871,9657924,9078,2912,1118,0,0,139264,1128
tpch_q7_p3,1,1.5932E+15,26,34964362,95237514,133809,6393,11296,0,0,1417216,11459
tpch_q7_p4,1,1.5932E+15,26,351838,924063,2833,315,113,0,0,65536,125
tpch_q7_p5,1,1.5932E+15,26,206666356,660143201,506427,226602,66722,0,0,24576,66868
tpch_q7_p6,1,1.5932E+15,26,17189,12644,273,93,5,0,0,20512,5
tpch_q7_p7,1,1.5932E+15,26,2418,842,27,14,0,0,0,0,1
tpch_q1_p1,1,1.5932E+15,26,365817594,1164631535,1407156,688631,118315,0,0,47104,118609
tpch_q1_p2,1,1.5932E+15,26,22678,11608,281,168,7,0,0,45088,7
tpch_q1_p3,1,1.5932E+15,26,4579,954,49,42,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,160879402,519668680,390311,274243,51932,0,0,0,52028
tpch_scan_lineitem_p1,1,1.5932E+15,26,343855605,1162530112,1931351,796216,111065,0,0,0,111404
tpch_q4_p1,1,1.5932E+15,26,37271449,123670584,100612,85485,12040,0,0,386560,12141
tpch_q4_p2,1,1.5932E+15,26,170006939,480517349,393276,176192,54868,0,0,12288,54953
tpch_q4_p3,1,1.5932E+15,26,20931,12811,245,67,6,0,0,10304,7
tpch_q4_p4,1,1.5932E+15,26,2365,834,26,11,0,0,0,0,0
tpch_q11_p1,1,1.5932E+15,26,70059,113371,864,284,22,0,0,8208,29
tpch_q11_p2,1,1.5932E+15,26,300488,732371,1200,488,96,0,0,9216,101
tpch_q11_p3,1,1.5932E+15,26,19693899,60101880,34361,31317,6352,0,0,0,6361
tpch_q11_p4,1,1.5932E+15,26,23320270,71157578,54155,7755,7522,0,0,245760,7608
tpch_q11_p5,1,1.5932E+15,26,1689045,2068644,11572,2870,544,0,0,114688,545
tpch_q11_p6,1,1.5932E+15,26,57541,131212,550,90,18,0,0,0,18
tpch_q5_p1,1,1.5932E+15,26,55126,99699,904,138,17,0,0,8208,23
tpch_q5_p2,1,1.5932E+15,26,50628,116836,409,54,16,0,0,14400,20
tpch_q5_p3,1,1.5932E+15,26,3694637,10215290,14452,4842,1191,0,0,286720,1224
tpch_q5_p4,1,1.5932E+15,26,56163195,143738291,277678,51965,18133,0,0,2699264,18528
tpch_q5_p5,1,1.5932E+15,26,351098,926125,2877,86,113,0,0,65536,128
tpch_q5_p6,1,1.5932E+15,26,192062666,550729232,805043,264769,61994,0,0,14336,62100
tpch_q5_p7,1,1.5932E+15,26,13845,12651,262,53,4,0,0,10304,4
tpch_q5_p8,1,1.5932E+15,26,2535,868,24,7,0,0,0,0,0
tpch_scan_orders_p1,1,1.5932E+15,26,19567601,69386763,31486,16508,6329,0,0,0,6371
tpch_q7_p1,1,1.5932E+15,26,99075,172285,1157,279,31,0,0,24608,38
tpch_q7_p2,1,1.5932E+15,26,3471461,9658083,9122,2909,1119,0,0,139264,1130
tpch_q7_p3,1,1.5932E+15,26,34930551,95237514,133270,6683,11267,0,0,1417216,11401
tpch_q7_p4,1,1.5932E+15,26,349284,924222,2848,328,112,0,0,65536,124
tpch_q7_p5,1,1.5932E+15,26,206785767,660143201,503722,230648,66757,0,0,24576,66902
tpch_q7_p6,1,1.5932E+15,26,20690,12644,267,69,6,0,0,20512,6
tpch_q7_p7,1,1.5932E+15,26,2683,842,30,13,0,0,0,0,1
tpch_q1_p1,1,1.5932E+15,26,365941348,1164631534,1414549,688642,118144,0,0,47104,118411
tpch_q1_p2,1,1.5932E+15,26,20392,11608,269,164,6,0,0,45088,6
tpch_q1_p3,1,1.5932E+15,26,4078,954,41,37,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,162266417,519669946,394292,287351,52416,0,0,0,54486
tpch_scan_lineitem_p1,1,1.5932E+15,26,349504943,1162533045,1942804,798478,112874,0,0,0,115438
tpch_q4_p1,1,1.5932E+15,26,37941021,123671089,102921,85335,12239,0,0,386560,12763
tpch_q4_p2,1,1.5932E+15,26,169986593,480517721,384137,176658,54869,0,0,12288,55280
tpch_q4_p3,1,1.5932E+15,26,26944,12814,296,76,8,0,0,10304,11
tpch_q4_p4,1,1.5932E+15,26,2566,834,22,10,0,0,0,0,1
tpch_q11_p1,1,1.5932E+15,26,70756,113372,891,291,22,0,0,8208,29
tpch_q11_p2,1,1.5932E+15,26,303599,732533,1260,526,97,0,0,9216,105
tpch_q11_p3,1,1.5932E+15,26,19754329,60101881,34412,31312,6390,0,0,0,6429
tpch_q11_p4,1,1.5932E+15,26,23379716,71157607,54411,7785,7542,0,0,245760,7630
tpch_q11_p5,1,1.5932E+15,26,1827365,2136150,11909,2751,589,0,0,114688,679
tpch_q11_p6,1,1.5932E+15,26,56602,131212,522,59,18,0,0,0,18
tpch_q5_p1,1,1.5932E+15,26,55105,99859,876,143,17,0,0,8208,24
tpch_q5_p2,1,1.5932E+15,26,52364,116995,411,71,16,0,0,14400,21
tpch_q5_p3,1,1.5932E+15,26,3724787,10215075,14324,4780,1201,0,0,286720,1241
tpch_q5_p4,1,1.5932E+15,26,56947658,143738603,281823,53069,18458,0,0,2699264,19403
tpch_q5_p5,1,1.5932E+15,26,346372,926124,2859,83,111,0,0,65536,125
tpch_q5_p6,1,1.5932E+15,26,193130554,550729249,812266,267704,62394,0,0,14336,62643
tpch_q5_p7,1,1.5932E+15,26,14623,12652,234,60,4,0,0,10304,6
tpch_q5_p8,1,1.5932E+15,26,3546,868,41,23,1,0,0,0,1
tpch_scan_orders_p1,1,1.5932E+15,26,19555949,69386763,31398,16609,6308,0,0,0,6321
tpch_q7_p1,1,1.5932E+15,26,101174,172286,1132,276,32,0,0,24608,40
tpch_q7_p2,1,1.5932E+15,26,3477897,9657926,9120,3063,1121,0,0,139264,1135
tpch_q7_p3,1,1.5932E+15,26,34914075,95237488,132751,6519,11262,0,0,1417216,11403
tpch_q7_p4,1,1.5932E+15,26,348516,924223,2746,310,112,0,0,65536,124
tpch_q7_p5,1,1.5932E+15,26,206628164,660143241,504636,229618,66727,0,0,24576,66936
tpch_q7_p6,1,1.5932E+15,26,17219,12644,293,82,5,0,0,20512,6
tpch_q7_p7,1,1.5932E+15,26,2520,842,26,14,0,0,0,0,0
tpch_q1_p1,1,1.5932E+15,26,366297714,1164631534,1411655,688883,118368,0,0,47104,118806
tpch_q1_p2,1,1.5932E+15,26,21630,11608,298,171,6,0,0,45088,6
tpch_q1_p3,1,1.5932E+15,26,4260,954,56,47,1,0,0,0,1
tpch_q6_p1,1,1.5932E+15,26,160842803,519668680,389632,274681,51947,0,0,0,52107
tpch_scan_lineitem_p1,1,1.5932E+15,26,344265109,1162529973,1928944,796232,111184,0,0,0,111451
tpch_q4_p1,1,1.5932E+15,26,37270139,123670743,101240,85518,12022,0,0,386560,12088
